timestamp,open,high,low,close,volume
1957-06-21 01:21:00+00:00,30004.971761457975,30024.267301720258,29988.69205485471,30005.74085095501,436
1957-06-26 01:21:00+00:00,30004.74046352408,30021.45297723608,29989.80524289771,30004.006610928915,597
1957-07-01 01:21:00+00:00,30004.632467687075,30012.010268390764,30003.66115323909,30003.816397034087,310
1957-07-06 01:21:00+00:00,30005.282796889667,30008.02020294605,29997.09922058765,30006.780230496446,796
1957-07-11 01:21:00+00:00,30005.82391418269,30022.158533406782,29993.830421065402,30004.482326338377,920
1957-07-16 01:21:00+00:00,30006.628261020112,30012.35073493421,29988.149843693747,30006.33185809971,676
1957-07-21 01:21:00+00:00,30005.298767056847,30024.32367392197,29999.74673308266,30005.989248246566,822
1957-07-26 01:21:00+00:00,30006.812963972825,30021.26012539895,29998.317476691453,30009.367938938187,231
1957-07-31 01:21:00+00:00,30004.41396875593,30017.00006911202,29985.041322715115,30004.9257466133,771
1957-08-05 01:21:00+00:00,30004.58585366475,30022.12029771175,30000.65762965529,30003.138183065344,619
1957-08-10 01:21:00+00:00,30004.447182790103,30019.360267182103,29984.674440727387,30005.43887750183,565
1957-08-15 01:21:00+00:00,30005.360163355857,30012.4364061909,29987.770235706914,30006.104280432988,554
1957-08-20 01:21:00+00:00,30006.909152677836,30012.276985106615,30005.220530154114,30006.167440263816,193
1957-08-25 01:21:00+00:00,30005.141279866213,30022.603073033373,29991.952281080878,30005.797086886912,625
1957-08-30 01:21:00+00:00,30005.201406819302,30008.171453252642,29986.17840283672,30003.872962274116,284
1957-09-04 01:21:00+00:00,30005.72551362211,30014.073500422637,29989.46914055585,30004.60232929127,896
1957-09-09 01:21:00+00:00,30004.705784989463,30006.230824645158,29986.52563862089,30005.828130054437,160
1957-09-14 01:21:00+00:00,30001.951821431758,30004.061824602984,29985.26196330673,30001.368207354884,194
1957-09-19 01:21:00+00:00,30000.268317653274,30012.46505842926,29989.15322932316,29999.541276452066,519
1957-09-24 01:21:00+00:00,30001.848300586287,30020.71595883704,29996.680385555414,30003.724095887428,533
1957-09-29 01:21:00+00:00,30002.03727817364,30018.812569334634,29994.748900092425,30002.446412497255,678
1957-10-04 01:21:00+00:00,30002.89952549099,30019.803113456597,29996.924634629628,30001.43128011673,728
1957-10-09 01:21:00+00:00,30003.851824320405,30017.007557165507,29986.149976224075,30003.42274432816,920
1957-10-14 01:21:00+00:00,30005.265802223155,30017.008554406708,29998.578285901545,30004.871357559914,121
1957-10-19 01:21:00+00:00,30005.340320594696,30008.046259418108,30000.463807802556,30004.48939990896,754
1957-10-24 01:21:00+00:00,30005.510202093225,30017.6104742814,29995.888900948677,30005.081202861573,562
1957-10-29 01:21:00+00:00,30004.491667072958,30015.15807978956,30004.13341742655,30005.20469541882,408
1957-11-03 01:21:00+00:00,30004.650715037496,30008.500851123204,29991.500404991457,30006.202509899707,355
1957-11-08 01:21:00+00:00,30005.29655981767,30019.073921222756,29986.954457221647,30004.45566390277,443
1957-11-13 01:21:00+00:00,30004.592489162045,30023.218408062603,30002.216645384673,30003.910157978324,883
1957-11-18 01:21:00+00:00,30005.944216196265,30015.415516428733,29988.29010335556,30006.634180869136,138
1957-11-23 01:21:00+00:00,30007.658107636682,30023.53339018457,29995.692494274575,30007.760169014913,897
1957-11-28 01:21:00+00:00,30007.805279453667,30014.042677949423,29989.711129621206,30006.90749687599,813
1957-12-03 01:21:00+00:00,30007.21198691867,30024.176639038535,30003.916225115954,30007.01166116402,170
1957-12-08 01:21:00+00:00,30007.837558306706,30010.75122302069,30004.749337586385,30009.207755502815,266
1957-12-13 01:21:00+00:00,30008.458228639574,30026.278679116862,30004.8182494839,30010.281529379194,764
1957-12-18 01:21:00+00:00,30008.704014217215,30009.602733348635,30003.278407065223,30007.62592840044,816
1957-12-23 01:21:00+00:00,30007.97024205732,30016.412431488985,30007.777009768357,30009.73429469975,430
1957-12-28 01:21:00+00:00,30007.30682509709,30024.329292110546,30003.954919851665,30008.556575089016,929
1958-01-02 01:21:00+00:00,30006.604346936816,30022.174623522955,29998.59282875571,30008.087552400513,557
1958-01-07 01:21:00+00:00,30006.459243287583,30009.27879136555,29994.5545251562,30007.111369743714,450
1958-01-12 01:21:00+00:00,30006.90032467673,30020.454486443836,29996.53485331882,30008.361818224617,188
1958-01-17 01:21:00+00:00,30006.452624128673,30019.325314011585,29999.614038369287,30005.92621798531,733
1958-01-22 01:21:00+00:00,30007.566134036195,30015.710246702412,29988.403195246246,30007.236471210636,655
1958-01-27 01:21:00+00:00,30006.989107290578,30010.434203538436,29994.10692598816,30005.87797469487,760
1958-02-01 01:21:00+00:00,30006.650716699332,30012.859781442872,29989.544225432866,30005.30606585442,921
1958-02-06 01:21:00+00:00,30006.274686532055,30007.298001460014,29993.66176105771,30005.671691326985,174
1958-02-11 01:21:00+00:00,30006.255270126556,30008.78607037579,29999.429553457423,30006.693225475115,235
1958-02-16 01:21:00+00:00,30007.01122074352,30016.670522607663,29992.27236051363,30009.219525293676,161
1958-02-21 01:21:00+00:00,30007.237681017417,30024.98741633575,29995.27809392369,30006.955666668644,445
1958-02-26 01:21:00+00:00,30008.809734322833,30009.032523314894,29999.862676916204,30007.70873051901,605
1958-03-03 01:21:00+00:00,30008.49639425241,30026.645995769824,29997.957411271214,30009.595643958448,896
1958-03-08 01:21:00+00:00,30008.874837078387,30026.146403495528,29999.126951918995,30008.942183558633,877
1958-03-13 01:21:00+00:00,30009.468305505958,30010.46271042014,30000.99139596572,30009.566100766315,794
1958-03-18 01:21:00+00:00,30011.492308823836,30020.86569770203,29993.880001427544,30009.29380026535,681
1958-03-23 01:21:00+00:00,30009.8921771698,30020.140740353683,30000.99628388737,30010.792395717326,213
1958-03-28 01:21:00+00:00,30008.464805458978,30024.166087169247,30004.96204865345,30007.921231397857,138
1958-04-02 01:21:00+00:00,30009.545865129945,30023.958459581718,29997.08794597672,30008.74555537831,624
1958-04-07 01:21:00+00:00,30009.566366080737,30021.71531036776,29991.93669346332,30008.16490554139,617
1958-04-12 01:21:00+00:00,30010.794559166006,30017.717021751618,29996.54180191949,30010.301566450045,512
1958-04-17 01:21:00+00:00,30011.071653461637,30018.150341378514,30006.294663435223,30009.66283630294,132
1958-04-22 01:21:00+00:00,30011.02278415854,30029.280965581554,30007.68132586761,30011.312096535978,386
1958-04-27 01:21:00+00:00,30010.475845908408,30028.94303714593,30008.425859461,30009.38031666114,528
1958-05-02 01:21:00+00:00,30011.887814142246,30016.95875160697,30004.776134596534,30009.322845305534,922
1958-05-07 01:21:00+00:00,30011.8909905275,30019.8672600173,30001.395936405137,30012.965509885576,685
1958-05-12 01:21:00+00:00,30012.628866150226,30022.643946848337,30001.376074352374,30013.378526023418,591
1958-05-17 01:21:00+00:00,30011.582145658856,30026.960455132175,30006.064068203632,30011.496054865373,906
1958-05-22 01:21:00+00:00,30010.98209499479,30017.26050251208,30007.981378174536,30012.328646381684,840
1958-05-27 01:21:00+00:00,30012.03841061907,30014.50305302301,29993.332077739014,30012.061621200217,732
1958-06-01 01:21:00+00:00,30013.389143302582,30026.526657958704,30003.38765084967,30013.087448127077,721
1958-06-06 01:21:00+00:00,30013.778153881198,30027.68973912972,29998.627291169043,30012.27670636594,574
1958-06-11 01:21:00+00:00,30013.88721831912,30020.160671595644,30005.579720932306,30013.98813288603,484
1958-06-16 01:21:00+00:00,30014.23381514504,30024.916726546042,30008.008157283617,30014.86368319062,279
1958-06-21 01:21:00+00:00,30014.61613394164,30026.433364555764,30012.837489601305,30014.292946517562,633
1958-06-26 01:21:00+00:00,30015.152533849745,30028.90861140619,30007.76390473513,30016.473349623073,731
1958-07-01 01:21:00+00:00,30016.113218681887,30022.393719896572,30007.39625807872,30014.34166466381,497
1958-07-06 01:21:00+00:00,30016.355852131255,30026.185137480184,30015.173890508362,30016.44772850712,946
1958-07-11 01:21:00+00:00,30016.498810664016,30020.85238859563,30003.30179230765,30015.14953791963,897
1958-07-16 01:21:00+00:00,30015.717251007653,30026.422921073405,30012.62036267966,30015.98024159936,197
1958-07-21 01:21:00+00:00,30016.602534063848,30036.023190673248,30013.147115598484,30016.136760621383,751
1958-07-26 01:21:00+00:00,30016.168967942966,30025.164467497118,30006.037821116544,30016.15303346963,613
1958-07-31 01:21:00+00:00,30016.842110303693,30036.126971932747,30012.001639427734,30018.19134610655,705
1958-08-05 01:21:00+00:00,30019.037979806846,30034.42937845038,30006.514959116103,30020.213464713757,747
1958-08-10 01:21:00+00:00,30019.135655190657,30020.608805829987,30017.254844778177,30020.222365464953,640
1958-08-15 01:21:00+00:00,30018.346385408913,30021.54652648971,30005.884880347658,30016.63505062529,302
1958-08-20 01:21:00+00:00,30019.072868650084,30025.298359910987,30015.46005598154,30019.47871525383,549
1958-08-25 01:21:00+00:00,30019.25894012204,30026.586259057258,30018.05953187441,30019.254856875858,485
1958-08-30 01:21:00+00:00,30018.900874740844,30027.056198215152,30015.563149165173,30019.039720500667,515
1958-09-04 01:21:00+00:00,30017.106470021296,30017.316387431547,30010.68720646482,30016.593092073137,681
1958-09-09 01:21:00+00:00,30018.46845132386,30030.613806846268,29998.82021663654,30018.541041738856,154
1958-09-14 01:21:00+00:00,30019.427540136214,30024.22993850515,30007.53345658215,30020.512003514956,105
1958-09-19 01:21:00+00:00,30020.117505044123,30022.17676923955,30008.499828656506,30021.223186686308,932
1958-09-24 01:21:00+00:00,30020.19864423539,30021.842869742813,30003.70398635001,30018.57551710606,422
1958-09-29 01:21:00+00:00,30021.65930069393,30039.84472083504,30011.693021965148,30022.540755340815,224
1958-10-04 01:21:00+00:00,30021.381392870728,30040.156791515295,30005.035016118025,30022.565010733404,277
1958-10-09 01:21:00+00:00,30020.01554398627,30025.839706300114,30017.510369244435,30019.356595176043,710
1958-10-14 01:21:00+00:00,30021.886284632426,30030.880566787804,30009.217567563675,30021.764929781755,834
1958-10-19 01:21:00+00:00,30021.722376231053,30030.11007835632,30012.04359858708,30023.097514832163,282
1958-10-24 01:21:00+00:00,30021.710379730062,30022.310438792952,30019.67412628414,30021.02481073765,384
1958-10-29 01:21:00+00:00,30020.685449456145,30025.890271518405,30009.60267410813,30019.34939933804,929
1958-11-03 01:21:00+00:00,30021.401394873632,30024.81585649318,30017.05992195758,30022.547630966284,470
1958-11-08 01:21:00+00:00,30019.612741901743,30020.68415222196,30000.71027855611,30020.2805235597,957
1958-11-13 01:21:00+00:00,30018.971148932083,30033.5498284183,29999.468298752738,30018.67914087755,982
1958-11-18 01:21:00+00:00,30018.139389780048,30034.882498774663,30007.890972109217,30018.71695396585,367
1958-11-23 01:21:00+00:00,30019.048828409443,30029.732320222138,30015.513979957643,30020.686780198022,263
1958-11-28 01:21:00+00:00,30018.334251679848,30023.095029123273,30009.97414239585,30018.364607203777,819
1958-12-03 01:21:00+00:00,30017.054210797327,30025.334192701794,30011.6168304461,30018.61469107838,518
1958-12-08 01:21:00+00:00,30017.100337242722,30025.836871269574,29998.4532073759,30017.078053055913,130
1958-12-13 01:21:00+00:00,30018.150403492833,30033.377273583326,30009.024377437578,30019.973189742464,309
1958-12-18 01:21:00+00:00,30017.856431905842,30025.801001158485,30010.565189531415,30017.966207602065,967
1958-12-23 01:21:00+00:00,30018.318655073836,30023.229682190635,30005.11110577142,30017.146265897485,133
1958-12-28 01:21:00+00:00,30019.14679199225,30028.108357937792,30005.867190579364,30019.181814149462,171
1959-01-02 01:21:00+00:00,30020.32189297223,30037.130380062816,30010.474586739234,30021.128996618852,118
1959-01-07 01:21:00+00:00,30019.933653737546,30032.054875727674,30006.514353313618,30019.504853888495,936
1959-01-12 01:21:00+00:00,30019.849605855885,30026.237040293152,30016.59835945465,30021.641697618103,784
1959-01-17 01:21:00+00:00,30019.575444073886,30037.826367409412,30000.320259999007,30020.352954314876,121
1959-01-22 01:21:00+00:00,30018.24843037147,30023.169875272666,30015.398093846936,30019.71259015435,926
1959-01-27 01:21:00+00:00,30018.185717059154,30037.080308599216,30008.969804107986,30017.990573959018,731
1959-02-01 01:21:00+00:00,30020.424183805473,30038.60075488653,30006.008007488315,30022.040933658514,895
1959-02-06 01:21:00+00:00,30021.030849265087,30033.610548507335,30004.844457217387,30021.13469400054,784
1959-02-11 01:21:00+00:00,30020.25934531478,30034.366245309742,30003.643356009652,30021.15727275569,131
1959-02-16 01:21:00+00:00,30020.48805982071,30027.23075708695,30014.785692046455,30018.82854455915,955
1959-02-21 01:21:00+00:00,30019.869332529597,30022.769754509107,30016.393611636682,30019.088105975658,869
1959-02-26 01:21:00+00:00,30020.77436840493,30040.72322584906,30010.075927503487,30020.86563039199,599
1959-03-03 01:21:00+00:00,30020.070857504455,30034.625437664443,30019.20328822253,30019.92269615427,537
1959-03-08 01:21:00+00:00,30021.259815427347,30033.91457558451,30015.25761845161,30021.86276122648,474
1959-03-13 01:21:00+00:00,30020.947151677872,30027.57913701006,30010.267263204732,30021.057277237538,140
1959-03-18 01:21:00+00:00,30019.659446254424,30032.980047397952,30009.56376857698,30018.331700776434,582
1959-03-23 01:21:00+00:00,30018.581843960448,30029.7425137731,30011.65916235732,30019.174775446354,591
1959-03-28 01:21:00+00:00,30019.182398895187,30021.371995552174,30006.334702658936,30018.306897073355,987
1959-04-02 01:21:00+00:00,30019.770439663083,30026.968243319898,30012.468027966897,30021.787445258673,748
1959-04-07 01:21:00+00:00,30020.51117583204,30028.201704467967,30014.9794614748,30020.76794938581,954
1959-04-12 01:21:00+00:00,30019.750268537136,30022.12880436982,30013.975545639467,30018.650204280944,118
1959-04-17 01:21:00+00:00,30019.856047334415,30022.603294297172,30017.392626145505,30020.11448746302,989
1959-04-22 01:21:00+00:00,30020.557055936828,30040.0357195598,30011.914490492265,30020.012020558745,575
1959-04-27 01:21:00+00:00,30021.827300915033,30025.154116564143,30012.055423756272,30021.315805683804,733
1959-05-02 01:21:00+00:00,30021.53806303246,30025.055044058925,30020.478501287336,30020.063318423607,414
1959-05-07 01:21:00+00:00,30020.367875328582,30024.80288125258,30017.774126957385,30020.62045663782,856
1959-05-12 01:21:00+00:00,30019.520763095978,30029.28848783436,30010.801023394823,30021.902449116755,647
1959-05-17 01:21:00+00:00,30020.906384531016,30026.234021728847,30003.705897312455,30020.68055823235,772
1959-05-22 01:21:00+00:00,30021.96914207552,30027.621292544438,30011.592215224227,30022.7687770002,463
1959-05-27 01:21:00+00:00,30021.636224680606,30033.862186003946,30017.18550668381,30021.538141166893,147
1959-06-01 01:21:00+00:00,30019.657570829844,30035.770307387716,30002.626194756333,30019.188925704275,943
1959-06-06 01:21:00+00:00,30019.571361410868,30036.44759233237,30003.76094433846,30020.951786352434,481
1959-06-11 01:21:00+00:00,30019.8052455877,30030.72866956458,30012.32855024922,30020.764943656308,355
1959-06-16 01:21:00+00:00,30018.687885064697,30034.218211069372,30009.006641933876,30019.511219774387,937
1959-06-21 01:21:00+00:00,30019.956794145033,30029.368832078882,30005.042484762624,30021.646070098923,485
1959-06-26 01:21:00+00:00,30018.709322291084,30037.94355378679,30008.66650040053,30018.342324493315,853
1959-07-01 01:21:00+00:00,30016.844883581078,30018.263218396936,30001.616095124347,30015.47334572498,103
1959-07-06 01:21:00+00:00,30016.71162359593,30017.695828436215,30001.40441793484,30014.74807846825,435
1959-07-11 01:21:00+00:00,30016.37380057287,30027.910306061796,30001.716673835454,30016.346963016138,768
1959-07-16 01:21:00+00:00,30016.517102858015,30018.989428501274,30005.890432894586,30016.71290198461,162
1959-07-21 01:21:00+00:00,30016.76198665424,30035.4509948881,30008.213324686807,30015.51938043847,523
1959-07-26 01:21:00+00:00,30016.46068596435,30029.71003062439,30010.828293783437,30016.91809782879,893
1959-07-31 01:21:00+00:00,30014.895282030797,30024.93147049151,29999.63577608841,30016.683633433488,790
1959-08-05 01:21:00+00:00,30016.716315659287,30030.880070349835,29999.83852809482,30017.644023251298,585
1959-08-10 01:21:00+00:00,30016.818725838282,30019.90838149898,30009.467990025856,30017.852675838567,761
1959-08-15 01:21:00+00:00,30016.73195083432,30029.34505967391,30009.319200520917,30016.156916334134,754
1959-08-20 01:21:00+00:00,30016.83258708383,30029.796348277974,30015.328071997756,30015.574752404525,979
1959-08-25 01:21:00+00:00,30017.80638873285,30029.988140719146,30000.251526415934,30016.900831971296,615
1959-08-30 01:21:00+00:00,30018.754992944443,30023.456093550016,30016.74458651356,30019.54514954068,988
1959-09-04 01:21:00+00:00,30019.554151673008,30035.027279549326,30005.269147555176,30019.565863037973,198
1959-09-09 01:21:00+00:00,30020.90676637714,30030.14269184733,30004.396616282367,30021.248429108295,279
1959-09-14 01:21:00+00:00,30020.380177608346,30030.835697803006,30018.54873869121,30021.392443777637,761
1959-09-19 01:21:00+00:00,30020.06188391014,30035.493888559096,30016.723683206594,30020.441569827766,972
1959-09-24 01:21:00+00:00,30018.98157272958,30025.127383372503,30001.265595678422,30017.3881663392,244
1959-09-29 01:21:00+00:00,30018.76895130949,30028.297939877586,29998.987766053935,30017.390882867152,134
1959-10-04 01:21:00+00:00,30019.291125610183,30020.277175588442,30011.021968907306,30017.25178076509,812
1959-10-09 01:21:00+00:00,30018.673919413297,30037.535223482453,30017.527659415784,30018.54999811888,674
1959-10-14 01:21:00+00:00,30019.412759386985,30019.558952256713,30007.405958087646,30019.79206021559,851
1959-10-19 01:21:00+00:00,30020.6084302094,30037.288838913268,30013.38724106628,30022.59038825698,141
1959-10-24 01:21:00+00:00,30020.273291802412,30024.048622659273,30013.788343452397,30020.174774009924,583
1959-10-29 01:21:00+00:00,30020.39158125577,30027.115797458868,30007.673187426666,30020.946619254024,863
1959-11-03 01:21:00+00:00,30021.144741080494,30023.098743894836,30014.599455219013,30022.49281789644,548
1959-11-08 01:21:00+00:00,30021.342061178108,30028.333137300997,30005.452693706626,30021.716155254602,246
1959-11-13 01:21:00+00:00,30020.228463461932,30022.1672689944,30015.918293977196,30020.677765731,640
1959-11-18 01:21:00+00:00,30021.0786125265,30034.5977615556,30001.901182748526,30022.744549125946,531
1959-11-23 01:21:00+00:00,30020.704045866478,30037.21943157353,30020.453613656893,30020.732144269183,834
1959-11-28 01:21:00+00:00,30020.61772157601,30022.004158918797,30007.290107319204,30019.466083216874,495
1959-12-03 01:21:00+00:00,30019.838427309947,30035.958261286978,30017.884281993425,30018.63912260581,350
1959-12-08 01:21:00+00:00,30020.519387904027,30028.47591257137,30017.59557543426,30020.997505959323,868
1959-12-13 01:21:00+00:00,30019.928274959253,30030.709221830482,30008.807355218974,30021.21649600016,318
1959-12-18 01:21:00+00:00,30018.631804066947,30025.96462461487,30010.76234618626,30018.08472932011,485
1959-12-23 01:21:00+00:00,30018.719670080536,30038.328176280178,30016.42914275931,30018.155244900947,694
1959-12-28 01:21:00+00:00,30019.081995671713,30037.05057474143,30015.789454303565,30017.254164065496,205
1960-01-02 01:21:00+00:00,30019.730990821474,30036.714727348906,30009.485553758972,30020.42172217436,574
1960-01-07 01:21:00+00:00,30019.642001406854,30034.139904366806,30008.939543044606,30019.345428264514,343
1960-01-12 01:21:00+00:00,30018.629307789026,30022.37610135298,30004.36142894918,30020.143553012622,234
1960-01-17 01:21:00+00:00,30017.3561236446,30035.141981572215,30007.289972960596,30016.790154395567,163
1960-01-22 01:21:00+00:00,30016.53522711591,30021.606520248446,30009.074117840424,30017.585526959396,392
1960-01-27 01:21:00+00:00,30017.224408762286,30017.567694803347,30000.99941120709,30019.191204239036,719
1960-02-01 01:21:00+00:00,30018.749089097415,30034.729614244046,30014.173564954603,30019.811519461397,308
1960-02-06 01:21:00+00:00,30020.11826481982,30038.298665673905,30016.9184760771,30020.198203180953,643
1960-02-11 01:21:00+00:00,30021.174710633808,30031.93270909454,30015.279575113007,30022.21557661229,831
1960-02-16 01:21:00+00:00,30023.867207760413,30025.187837656224,30016.646526905675,30025.253782980868,277
1960-02-21 01:21:00+00:00,30023.602126252037,30027.41461560528,30006.018504859774,30024.404712477615,597
1960-02-26 01:21:00+00:00,30022.230226553984,30025.84477822037,30019.828418969868,30020.291192719484,347
1960-03-02 01:21:00+00:00,30021.726412980577,30036.100657997973,30013.48082870541,30021.79892225656,386
1960-03-07 01:21:00+00:00,30021.236189704512,30034.298284745837,30007.688944642232,30020.05554840674,841
1960-03-12 01:21:00+00:00,30021.36221278313,30037.859575082,30019.554142892925,30021.12445990912,304
1960-03-17 01:21:00+00:00,30020.595724966155,30033.71941502654,30013.526961917993,30021.096255881155,682
1960-03-22 01:21:00+00:00,30020.624230714366,30035.021440742785,30004.222369341827,30021.514304967623,586
1960-03-27 01:21:00+00:00,30019.81391407266,30028.94481133076,30016.99328304811,30021.627755009333,810
1960-04-01 01:21:00+00:00,30018.770087148685,30036.56825120063,30001.945136721686,30019.45292872349,633
1960-04-06 01:21:00+00:00,30019.813157119053,30020.71574288379,30017.289453950045,30020.267585636884,690
1960-04-11 01:21:00+00:00,30019.709207327403,30032.3789455383,30019.56452626515,30017.836058105342,835
1960-04-16 01:21:00+00:00,30020.397666349505,30039.68366057755,30002.23406150375,30020.025946407128,377
1960-04-21 01:21:00+00:00,30018.41102090985,30024.59691818575,30001.902462412818,30019.886608294768,131
1960-04-26 01:21:00+00:00,30018.58538539649,30024.9262656879,30000.201036531093,30018.765792523776,334
1960-05-01 01:21:00+00:00,30016.891515896958,30025.164103156567,30009.058451481935,30017.52287085177,768
1960-05-06 01:21:00+00:00,30017.067318547717,30019.588708425417,30003.437339415854,30017.27287604115,598
1960-05-11 01:21:00+00:00,30016.575008326854,30029.037700491222,30016.099456222593,30017.43147299791,170
1960-05-16 01:21:00+00:00,30017.43905773984,30025.667967124133,30008.46975918339,30019.406190381993,206
1960-05-21 01:21:00+00:00,30016.87391475546,30035.870604209846,30016.837526064468,30016.331015183732,627
1960-05-26 01:21:00+00:00,30017.267734585923,30026.852596686716,30014.930442565917,30016.96030283039,496
1960-05-31 01:21:00+00:00,30017.154598877652,30023.369225617756,29998.49522440498,30016.672345021878,910
1960-06-05 01:21:00+00:00,30018.036914861077,30024.802774428976,30003.855981591794,30017.925434366407,227
1960-06-10 01:21:00+00:00,30018.15724119674,30025.10411397694,30001.61385211861,30017.69421740561,857
1960-06-15 01:21:00+00:00,30016.851028619785,30030.120225194725,29998.32684432102,30017.440987834623,752
1960-06-20 01:21:00+00:00,30015.64152665543,30035.00819062733,29995.793132416005,30016.22753937871,979
1960-06-25 01:21:00+00:00,30015.454081770866,30032.915626204536,30015.441924527022,30014.8583482498,816
1960-06-30 01:21:00+00:00,30017.207308312998,30025.737795026904,30007.6126460645,30017.5023032507,873
1960-07-05 01:21:00+00:00,30018.430777553658,30018.677413056856,29998.880239224458,30019.06461944603,238
1960-07-10 01:21:00+00:00,30018.65967627922,30021.83992599425,30003.120725636676,30019.885931806,407
1960-07-15 01:21:00+00:00,30018.414454006757,30037.051452416115,30018.15969864374,30017.71373933826,407
1960-07-20 01:21:00+00:00,30017.686732254686,30031.39807852255,30016.474700953262,30018.33816248831,963
1960-07-25 01:21:00+00:00,30018.697886494105,30033.669182313497,30017.301148470837,30018.675581053198,229
1960-07-30 01:21:00+00:00,30017.45774315748,30027.474296567598,29998.293214601777,30017.895158025138,362
1960-08-04 01:21:00+00:00,30017.73037835137,30018.96641430125,29999.012769974575,30017.98835979422,281
1960-08-09 01:21:00+00:00,30018.20413631172,30028.43475664318,30011.83962325111,30017.12039531975,380
1960-08-14 01:21:00+00:00,30019.333287856065,30027.47056335484,30018.79771694661,30020.191685034257,121
1960-08-19 01:21:00+00:00,30021.175656733154,30039.30131455005,30015.287724575934,30019.07230004515,376
1960-08-24 01:21:00+00:00,30019.793500468157,30022.09402979414,30000.658073764465,30018.832383168956,998
